date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,era,match_key
10/11/2011,Australia,Oman,3,0,FIFA World Cup qualification,Sydney,Australia,FALSE,2011,10,2010,2011-10-11|Australia|Oman
10/11/2011,Belarus,Poland,0,2,Friendly,Wiesbaden,Germany,TRUE,2011,10,2010,2011-10-11|Belarus|Poland
10/11/2011,Bermuda,Guyana,1,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,2011,10,2010,2011-10-11|Bermuda|Guyana
10/11/2011,Bolivia,Colombia,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE,2011,10,2010,2011-10-11|Bolivia|Colombia
10/11/2011,Bulgaria,Wales,0,1,UEFA Euro qualification,Sofia,Bulgaria,FALSE,2011,10,2010,2011-10-11|Bulgaria|Wales
10/11/2011,Canada,Puerto Rico,0,0,FIFA World Cup qualification,Toronto,Canada,FALSE,2011,10,2010,2011-10-11|Canada|Puerto Rico
10/11/2011,Chile,Peru,4,2,FIFA World Cup qualification,Santiago,Chile,FALSE,2011,10,2010,2011-10-11|Chile|Peru
10/11/2011,China Pr,Iraq,0,1,FIFA World Cup qualification,Shenzhen,China PR,FALSE,2011,10,2010,2011-10-11|China Pr|Iraq
10/11/2011,Croatia,Latvia,2,0,UEFA Euro qualification,Rijeka,Croatia,FALSE,2011,10,2010,2011-10-11|Croatia|Latvia
10/11/2011,Denmark,Portugal,2,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE,2011,10,2010,2011-10-11|Denmark|Portugal
10/11/2011,El Salvador,Cayman Islands,4,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,2011,10,2010,2011-10-11|El Salvador|Cayman Islands
10/11/2011,Equatorial Guinea,Cameroon,1,1,Friendly,Malabo,Equatorial Guinea,FALSE,2011,10,2010,2011-10-11|Equatorial Guinea|Cameroon
10/11/2011,Estonia,Ukraine,0,2,Friendly,Tallinn,Estonia,FALSE,2011,10,2010,2011-10-11|Estonia|Ukraine
10/11/2011,France,Bosnia And Herzegovina,1,1,UEFA Euro qualification,Saint-Denis,France,FALSE,2011,10,2010,2011-10-11|France|Bosnia And Herzegovina
10/11/2011,Georgia,Greece,1,2,UEFA Euro qualification,Tbilisi,Georgia,FALSE,2011,10,2010,2011-10-11|Georgia|Greece
10/11/2011,Germany,Belgium,3,1,UEFA Euro qualification,Düsseldorf,Germany,FALSE,2011,10,2010,2011-10-11|Germany|Belgium
10/11/2011,Ghana,Nigeria,0,0,Friendly,Watford,England,TRUE,2011,10,2010,2011-10-11|Ghana|Nigeria
10/11/2011,Guatemala,Belize,3,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,2011,10,2010,2011-10-11|Guatemala|Belize
10/11/2011,Haiti,Curaçao,2,2,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,2011,10,2010,2011-10-11|Haiti|Curaçao
10/11/2011,Honduras,Jamaica,2,1,Friendly,La Ceiba,Honduras,FALSE,2011,10,2010,2011-10-11|Honduras|Jamaica
10/11/2011,Hungary,Finland,0,0,UEFA Euro qualification,Budapest,Hungary,FALSE,2011,10,2010,2011-10-11|Hungary|Finland
10/11/2011,Indonesia,Qatar,2,3,FIFA World Cup qualification,Jakarta,Indonesia,FALSE,2011,10,2010,2011-10-11|Indonesia|Qatar
10/11/2011,Iran,Bahrain,6,0,FIFA World Cup qualification,Tehran,Iran,FALSE,2011,10,2010,2011-10-11|Iran|Bahrain
10/11/2011,Republic Of Ireland,Armenia,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,2011,10,2010,2011-10-11|Republic Of Ireland|Armenia
10/11/2011,Italy,Northern Ireland,3,0,UEFA Euro qualification,Pescara,Italy,FALSE,2011,10,2010,2011-10-11|Italy|Northern Ireland
10/11/2011,Japan,Tajikistan,8,0,FIFA World Cup qualification,Osaka,Japan,FALSE,2011,10,2010,2011-10-11|Japan|Tajikistan
10/11/2011,Kazakhstan,Austria,0,0,UEFA Euro qualification,Astana,Kazakhstan,FALSE,2011,10,2010,2011-10-11|Kazakhstan|Austria
10/11/2011,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Pyongyang,North Korea,FALSE,2011,10,2010,2011-10-11|North Korea|Uzbekistan
10/11/2011,South Korea,United Arab Emirates,2,1,FIFA World Cup qualification,Suwon,South Korea,FALSE,2011,10,2010,2011-10-11|South Korea|United Arab Emirates
10/11/2011,Lebanon,Kuwait,2,2,FIFA World Cup qualification,Beirut,Lebanon,FALSE,2011,10,2010,2011-10-11|Lebanon|Kuwait
10/11/2011,Lithuania,Czech Republic,1,4,UEFA Euro qualification,Kaunas,Lithuania,FALSE,2011,10,2010,2011-10-11|Lithuania|Czech Republic
10/11/2011,North Macedonia,Slovakia,1,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE,2011,10,2010,2011-10-11|North Macedonia|Slovakia
10/11/2011,Malta,Israel,0,2,UEFA Euro qualification,Attard,Malta,FALSE,2011,10,2010,2011-10-11|Malta|Israel
10/11/2011,Mexico,Brazil,1,2,Friendly,Torreón,Mexico,FALSE,2011,10,2010,2011-10-11|Mexico|Brazil
10/11/2011,Moldova,San Marino,4,0,UEFA Euro qualification,Chișinău,Moldova,FALSE,2011,10,2010,2011-10-11|Moldova|San Marino
10/11/2011,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,FALSE,2011,10,2010,2011-10-11|Norway|Cyprus
10/11/2011,Panama,Nicaragua,5,1,FIFA World Cup qualification,Panama City,Panama,FALSE,2011,10,2010,2011-10-11|Panama|Nicaragua
10/11/2011,Paraguay,Uruguay,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE,2011,10,2010,2011-10-11|Paraguay|Uruguay
10/11/2011,Philippines,Nepal,4,0,Friendly,Manila,Philippines,FALSE,2011,10,2010,2011-10-11|Philippines|Nepal
10/11/2011,Russia,Andorra,6,0,UEFA Euro qualification,Moscow,Russia,FALSE,2011,10,2010,2011-10-11|Russia|Andorra
10/11/2011,Singapore,Jordan,0,3,FIFA World Cup qualification,Singapore,Singapore,FALSE,2011,10,2010,2011-10-11|Singapore|Jordan
10/11/2011,Slovenia,Serbia,1,0,UEFA Euro qualification,Maribor,Slovenia,FALSE,2011,10,2010,2011-10-11|Slovenia|Serbia
10/11/2011,Spain,Scotland,3,1,UEFA Euro qualification,Alicante,Spain,FALSE,2011,10,2010,2011-10-11|Spain|Scotland
10/11/2011,Saint Kitts And Nevis,Saint Lucia,1,1,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,2011,10,2010,2011-10-11|Saint Kitts And Nevis|Saint Lucia
10/11/2011,Suriname,Dominican Republic,1,3,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,2011,10,2010,2011-10-11|Suriname|Dominican Republic
10/11/2011,Sweden,Netherlands,3,2,UEFA Euro qualification,Solna,Sweden,FALSE,2011,10,2010,2011-10-11|Sweden|Netherlands
10/11/2011,Switzerland,Montenegro,2,0,UEFA Euro qualification,Basel,Switzerland,FALSE,2011,10,2010,2011-10-11|Switzerland|Montenegro
10/11/2011,Thailand,Saudi Arabia,0,0,FIFA World Cup qualification,Bangkok,Thailand,FALSE,2011,10,2010,2011-10-11|Thailand|Saudi Arabia
10/11/2011,Trinidad And Tobago,Barbados,4,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE,2011,10,2010,2011-10-11|Trinidad And Tobago|Barbados
10/11/2011,Turkey,Azerbaijan,1,0,UEFA Euro qualification,Istanbul,Turkey,FALSE,2011,10,2010,2011-10-11|Turkey|Azerbaijan
10/11/2011,United States,Ecuador,0,1,Friendly,Harrison,United States,FALSE,2011,10,2010,2011-10-11|United States|Ecuador
10/11/2011,Venezuela,Argentina,1,0,FIFA World Cup qualification,Puerto la Cruz,Venezuela,FALSE,2011,10,2010,2011-10-11|Venezuela|Argentina
10/15/2011,Grenada,Saint Vincent And The Grenadines,1,1,FIFA World Cup qualification,St. George's,Grenada,FALSE,2011,10,2010,2011-10-15|Grenada|Saint Vincent And The Grenadines
10/31/2011,Namibia,Lesotho,0,0,Friendly,Windhoek,Namibia,FALSE,2011,10,2010,2011-10-31|Namibia|Lesotho
11/4/2011,Kuwait,Bahrain,0,1,Friendly,Kuwait City,Kuwait,FALSE,2011,11,2010,2011-11-04|Kuwait|Bahrain
11/4/2011,Qatar,Oman,0,0,Friendly,Doha,Qatar,FALSE,2011,11,2010,2011-11-04|Qatar|Oman
11/5/2011,Antigua And Barbuda,Guadeloupe,0,0,Friendly,Osbourn,Antigua and Barbuda,FALSE,2011,11,2010,2011-11-05|Antigua And Barbuda|Guadeloupe
11/6/2011,Iraq,Lebanon,1,0,Friendly,Doha,Qatar,TRUE,2011,11,2010,2011-11-06|Iraq|Lebanon
11/6/2011,Lesotho,Dr Congo,0,3,Friendly,Pretoria,South Africa,TRUE,2011,11,2010,2011-11-06|Lesotho|Dr Congo
11/10/2011,Gabon,Brazil,0,2,Friendly,Libreville,Gabon,FALSE,2011,11,2010,2011-11-10|Gabon|Brazil
11/11/2011,Albania,Azerbaijan,0,1,Friendly,Tirana,Albania,FALSE,2011,11,2010,2011-11-11|Albania|Azerbaijan
11/11/2011,Antigua And Barbuda,Haiti,1,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE,2011,11,2010,2011-11-11|Antigua And Barbuda|Haiti
11/11/2011,Argentina,Bolivia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE,2011,11,2010,2011-11-11|Argentina|Bolivia
11/11/2011,Bahrain,Iran,1,1,FIFA World Cup qualification,Riffa,Bahrain,FALSE,2011,11,2010,2011-11-11|Bahrain|Iran
11/11/2011,Belgium,Romania,2,1,Friendly,Liège,Belgium,FALSE,2011,11,2010,2011-11-11|Belgium|Romania
11/11/2011,Bermuda,Barbados,2,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,2011,11,2010,2011-11-11|Bermuda|Barbados
11/11/2011,Bosnia And Herzegovina,Portugal,0,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,2011,11,2010,2011-11-11|Bosnia And Herzegovina|Portugal
11/11/2011,Burkina Faso,Mali,1,1,Friendly,Saint-Leu-la-Forêt,France,TRUE,2011,11,2010,2011-11-11|Burkina Faso|Mali
11/11/2011,Cameroon,Sudan,3,1,Friendly,Marrakech,Morocco,TRUE,2011,11,2010,2011-11-11|Cameroon|Sudan
11/11/2011,Chad,Tanzania,1,2,FIFA World Cup qualification,N'Djamena,Chad,FALSE,2011,11,2010,2011-11-11|Chad|Tanzania
11/11/2011,Colombia,Venezuela,1,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE,2011,11,2010,2011-11-11|Colombia|Venezuela
11/11/2011,Comoros,Mozambique,0,1,FIFA World Cup qualification,Mitsamiouli,Comoros,FALSE,2011,11,2010,2011-11-11|Comoros|Mozambique
11/11/2011,Cyprus,Scotland,1,2,Friendly,Larnaca,Cyprus,FALSE,2011,11,2010,2011-11-11|Cyprus|Scotland
11/11/2011,Czech Republic,Montenegro,2,0,UEFA Euro qualification,Prague,Czech Republic,FALSE,2011,11,2010,2011-11-11|Czech Republic|Montenegro
11/11/2011,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE,2011,11,2010,2011-11-11|Denmark|Sweden
11/11/2011,Djibouti,Namibia,0,4,FIFA World Cup qualification,Djibouti,Djibouti,FALSE,2011,11,2010,2011-11-11|Djibouti|Namibia
11/11/2011,Dominican Republic,Cayman Islands,4,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,FALSE,2011,11,2010,2011-11-11|Dominican Republic|Cayman Islands
11/11/2011,Equatorial Guinea,Madagascar,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE,2011,11,2010,2011-11-11|Equatorial Guinea|Madagascar
11/11/2011,Eritrea,Rwanda,1,1,FIFA World Cup qualification,Asmara,Eritrea,FALSE,2011,11,2010,2011-11-11|Eritrea|Rwanda
11/11/2011,Estonia,Republic Of Ireland,0,4,UEFA Euro qualification,Tallinn,Estonia,FALSE,2011,11,2010,2011-11-11|Estonia|Republic Of Ireland
11/11/2011,France,United States,1,0,Friendly,Saint-Denis,France,FALSE,2011,11,2010,2011-11-11|France|United States
11/11/2011,Georgia,Moldova,2,0,Friendly,Tbilisi,Georgia,FALSE,2011,11,2010,2011-11-11|Georgia|Moldova
11/11/2011,Greece,Russia,1,1,Friendly,Piraeus,Greece,FALSE,2011,11,2010,2011-11-11|Greece|Russia
11/11/2011,Guatemala,Grenada,3,0,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,2011,11,2010,2011-11-11|Guatemala|Grenada
11/11/2011,Guinea-Bissau,Togo,1,1,FIFA World Cup qualification,Bissau,Guinea-Bissau,FALSE,2011,11,2010,2011-11-11|Guinea-Bissau|Togo
11/11/2011,Guyana,Trinidad And Tobago,2,1,FIFA World Cup qualification,Providence,Guyana,FALSE,2011,11,2010,2011-11-11|Guyana|Trinidad And Tobago
11/11/2011,Hungary,Liechtenstein,5,0,Friendly,Budapest,Hungary,FALSE,2011,11,2010,2011-11-11|Hungary|Liechtenstein
11/11/2011,Iraq,China Pr,1,0,FIFA World Cup qualification,Doha,Qatar,TRUE,2011,11,2010,2011-11-11|Iraq|China Pr
11/11/2011,Jordan,Singapore,2,0,FIFA World Cup qualification,Amman,Jordan,FALSE,2011,11,2010,2011-11-11|Jordan|Singapore
11/11/2011,Kuwait,Lebanon,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE,2011,11,2010,2011-11-11|Kuwait|Lebanon
11/11/2011,Lesotho,Burundi,1,0,FIFA World Cup qualification,Maseru,Lesotho,FALSE,2011,11,2010,2011-11-11|Lesotho|Burundi
11/11/2011,Mexico,Serbia,2,0,Friendly,Querétaro,Mexico,FALSE,2011,11,2010,2011-11-11|Mexico|Serbia
11/11/2011,Morocco,Uganda,0,1,Friendly,Marrakech,Morocco,FALSE,2011,11,2010,2011-11-11|Morocco|Uganda
11/11/2011,Netherlands,Switzerland,0,0,Friendly,Amsterdam,Netherlands,FALSE,2011,11,2010,2011-11-11|Netherlands|Switzerland
11/11/2011,Nicaragua,Dominica,1,0,FIFA World Cup qualification,Managua,Nicaragua,FALSE,2011,11,2010,2011-11-11|Nicaragua|Dominica
11/11/2011,Oman,Australia,1,0,FIFA World Cup qualification,Muscat,Oman,FALSE,2011,11,2010,2011-11-11|Oman|Australia
11/11/2011,Panama,Costa Rica,2,0,Friendly,Panama City,Panama,FALSE,2011,11,2010,2011-11-11|Panama|Costa Rica
11/11/2011,Paraguay,Ecuador,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE,2011,11,2010,2011-11-11|Paraguay|Ecuador
11/11/2011,Poland,Italy,0,2,Friendly,Wrocław,Poland,FALSE,2011,11,2010,2011-11-11|Poland|Italy
11/11/2011,Puerto Rico,Saint Lucia,4,0,FIFA World Cup qualification,Bayamón,Puerto Rico,FALSE,2011,11,2010,2011-11-11|Puerto Rico|Saint Lucia
11/11/2011,Qatar,Indonesia,4,0,FIFA World Cup qualification,Doha,Qatar,FALSE,2011,11,2010,2011-11-11|Qatar|Indonesia
11/11/2011,São Tomé And Príncipe,Congo,0,5,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,FALSE,2011,11,2010,2011-11-11|São Tomé And Príncipe|Congo
11/11/2011,Saudi Arabia,Thailand,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE,2011,11,2010,2011-11-11|Saudi Arabia|Thailand
11/11/2011,Seychelles,Kenya,0,3,FIFA World Cup qualification,Victoria,Seychelles,FALSE,2011,11,2010,2011-11-11|Seychelles|Kenya
11/11/2011,Saint Kitts And Nevis,Canada,0,0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,2011,11,2010,2011-11-11|Saint Kitts And Nevis|Canada
11/11/2011,Suriname,El Salvador,1,3,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,2011,11,2010,2011-11-11|Suriname|El Salvador
11/11/2011,Eswatini,Dr Congo,1,3,FIFA World Cup qualification,Lobamba,Eswatini,FALSE,2011,11,2010,2011-11-11|Eswatini|Dr Congo
11/11/2011,Tajikistan,Japan,0,4,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE,2011,11,2010,2011-11-11|Tajikistan|Japan
11/11/2011,Turkey,Croatia,0,3,UEFA Euro qualification,Istanbul,Turkey,FALSE,2011,11,2010,2011-11-11|Turkey|Croatia
11/11/2011,Ukraine,Germany,3,3,Friendly,Kyiv,Ukraine,FALSE,2011,11,2010,2011-11-11|Ukraine|Germany
11/11/2011,United Arab Emirates,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE,2011,11,2010,2011-11-11|United Arab Emirates|South Korea
11/11/2011,Uruguay,Chile,4,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,2011,11,2010,2011-11-11|Uruguay|Chile
11/11/2011,Uzbekistan,North Korea,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE,2011,11,2010,2011-11-11|Uzbekistan|North Korea
11/11/2011,United States Virgin Islands,Curaçao,0,3,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,FALSE,2011,11,2010,2011-11-11|United States Virgin Islands|Curaçao
11/11/2011,Belize,Saint Vincent And The Grenadines,1,1,FIFA World Cup qualification,Belmopan,Belize,FALSE,2011,11,2010,2011-11-11|Belize|Saint Vincent And The Grenadines
11/12/2011,Algeria,Tunisia,1,0,Friendly,Algiers,Algeria,FALSE,2011,11,2010,2011-11-12|Algeria|Tunisia
11/12/2011,England,Spain,1,0,Friendly,London,England,FALSE,2011,11,2010,2011-11-12|England|Spain
11/12/2011,Nigeria,Botswana,0,0,Friendly,Abuja,Nigeria,FALSE,2011,11,2010,2011-11-12|Nigeria|Botswana
11/12/2011,Somalia,Ethiopia,0,0,FIFA World Cup qualification,Djibouti,Djibouti,TRUE,2011,11,2010,2011-11-12|Somalia|Ethiopia
11/12/2011,South Africa,Ivory Coast,1,1,Friendly,Port Elizabeth,South Africa,FALSE,2011,11,2010,2011-11-12|South Africa|Ivory Coast
11/12/2011,Wales,Norway,4,1,Friendly,Cardiff,Wales,FALSE,2011,11,2010,2011-11-12|Wales|Norway
11/13/2011,India,Malaysia,1,1,Friendly,Guwahati,India,FALSE,2011,11,2010,2011-11-13|India|Malaysia
11/13/2011,Morocco,Cameroon,1,1,Friendly,Marrakech,Morocco,FALSE,2011,11,2010,2011-11-13|Morocco|Cameroon
11/13/2011,Sudan,Uganda,0,0,Friendly,Marrakech,Morocco,TRUE,2011,11,2010,2011-11-13|Sudan|Uganda
11/14/2011,Bermuda,Barbados,2,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,2011,11,2010,2011-11-14|Bermuda|Barbados
11/14/2011,Brazil,Egypt,2,0,Friendly,Al Rayyan,Qatar,TRUE,2011,11,2010,2011-11-14|Brazil|Egypt
11/14/2011,Cayman Islands,Dominican Republic,1,1,FIFA World Cup qualification,George Town,Cayman Islands,FALSE,2011,11,2010,2011-11-14|Cayman Islands|Dominican Republic
11/14/2011,Honduras,Serbia,2,0,Friendly,San Pedro Sula,Honduras,FALSE,2011,11,2010,2011-11-14|Honduras|Serbia
11/14/2011,Puerto Rico,Saint Lucia,3,0,FIFA World Cup qualification,Mayagüez,Puerto Rico,FALSE,2011,11,2010,2011-11-14|Puerto Rico|Saint Lucia
11/15/2011,Belarus,Libya,1,1,Friendly,Dubai,United Arab Emirates,TRUE,2011,11,2010,2011-11-15|Belarus|Libya
11/15/2011,Burundi,Lesotho,2,2,FIFA World Cup qualification,Bujumbura,Burundi,FALSE,2011,11,2010,2011-11-15|Burundi|Lesotho
11/15/2011,Canada,Saint Kitts And Nevis,4,0,FIFA World Cup qualification,Toronto,Canada,FALSE,2011,11,2010,2011-11-15|Canada|Saint Kitts And Nevis
11/15/2011,Chile,Paraguay,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE,2011,11,2010,2011-11-15|Chile|Paraguay
11/15/2011,Colombia,Argentina,1,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE,2011,11,2010,2011-11-15|Colombia|Argentina
11/15/2011,Congo,São Tomé And Príncipe,1,1,FIFA World Cup qualification,Pointe-Noire,Congo,FALSE,2011,11,2010,2011-11-15|Congo|São Tomé And Príncipe
11/15/2011,Dr Congo,Eswatini,5,1,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE,2011,11,2010,2011-11-15|Dr Congo|Eswatini
11/15/2011,Costa Rica,Spain,2,2,Friendly,San José,Costa Rica,FALSE,2011,11,2010,2011-11-15|Costa Rica|Spain
11/15/2011,Croatia,Turkey,0,0,UEFA Euro qualification,Zagreb,Croatia,FALSE,2011,11,2010,2011-11-15|Croatia|Turkey
11/15/2011,Curaçao,United States Virgin Islands,6,1,FIFA World Cup qualification,Willemstad,Curaçao,FALSE,2011,11,2010,2011-11-15|Curaçao|United States Virgin Islands
11/15/2011,Denmark,Finland,2,1,Friendly,Esbjerg,Denmark,FALSE,2011,11,2010,2011-11-15|Denmark|Finland
11/15/2011,Ecuador,Peru,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE,2011,11,2010,2011-11-15|Ecuador|Peru
11/15/2011,El Salvador,Suriname,4,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,2011,11,2010,2011-11-15|El Salvador|Suriname
11/15/2011,England,Sweden,1,0,Friendly,London,England,FALSE,2011,11,2010,2011-11-15|England|Sweden
11/15/2011,France,Belgium,0,0,Friendly,Saint-Denis,France,FALSE,2011,11,2010,2011-11-15|France|Belgium
11/15/2011,Germany,Netherlands,3,0,Friendly,Hamburg,Germany,FALSE,2011,11,2010,2011-11-15|Germany|Netherlands
11/15/2011,Ghana,Gabon,2,1,Friendly,Saint-Leu-la-Forêt,France,TRUE,2011,11,2010,2011-11-15|Ghana|Gabon
11/15/2011,Greece,Romania,1,3,Friendly,Altach,Austria,TRUE,2011,11,2010,2011-11-15|Greece|Romania
11/15/2011,Grenada,Guatemala,1,4,FIFA World Cup qualification,St. George's,Grenada,FALSE,2011,11,2010,2011-11-15|Grenada|Guatemala
11/15/2011,Guinea,Burkina Faso,1,1,Friendly,Viry-Châtillon,France,TRUE,2011,11,2010,2011-11-15|Guinea|Burkina Faso
11/15/2011,Haiti,Antigua And Barbuda,2,1,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,2011,11,2010,2011-11-15|Haiti|Antigua And Barbuda
11/15/2011,Indonesia,Iran,1,4,FIFA World Cup qualification,Jakarta,Indonesia,FALSE,2011,11,2010,2011-11-15|Indonesia|Iran
11/15/2011,Republic Of Ireland,Estonia,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,2011,11,2010,2011-11-15|Republic Of Ireland|Estonia
11/15/2011,Italy,Uruguay,0,1,Friendly,Rome,Italy,FALSE,2011,11,2010,2011-11-15|Italy|Uruguay
11/15/2011,Jordan,Iraq,1,3,FIFA World Cup qualification,Amman,Jordan,FALSE,2011,11,2010,2011-11-15|Jordan|Iraq
11/15/2011,Kenya,Seychelles,4,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE,2011,11,2010,2011-11-15|Kenya|Seychelles
11/15/2011,North Korea,Japan,1,0,FIFA World Cup qualification,Pyongyang,North Korea,FALSE,2011,11,2010,2011-11-15|North Korea|Japan
11/15/2011,Kuwait,United Arab Emirates,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE,2011,11,2010,2011-11-15|Kuwait|United Arab Emirates
11/15/2011,Lebanon,South Korea,2,1,FIFA World Cup qualification,Beirut,Lebanon,FALSE,2011,11,2010,2011-11-15|Lebanon|South Korea
11/15/2011,Luxembourg,Switzerland,0,1,Friendly,Luxembourg,Luxembourg,FALSE,2011,11,2010,2011-11-15|Luxembourg|Switzerland
11/15/2011,North Macedonia,Albania,0,0,Friendly,Prilep,North Macedonia,FALSE,2011,11,2010,2011-11-15|North Macedonia|Albania
11/15/2011,Madagascar,Equatorial Guinea,2,1,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE,2011,11,2010,2011-11-15|Madagascar|Equatorial Guinea
11/15/2011,Montenegro,Czech Republic,0,1,UEFA Euro qualification,Podgorica,Montenegro,FALSE,2011,11,2010,2011-11-15|Montenegro|Czech Republic
11/15/2011,Mozambique,Comoros,4,1,FIFA World Cup qualification,Maputo,Mozambique,FALSE,2011,11,2010,2011-11-15|Mozambique|Comoros
11/15/2011,Namibia,Djibouti,4,0,FIFA World Cup qualification,Windhoek,Namibia,FALSE,2011,11,2010,2011-11-15|Namibia|Djibouti
11/15/2011,Niger,Botswana,1,1,Friendly,Niamey,Niger,FALSE,2011,11,2010,2011-11-15|Niger|Botswana
11/15/2011,Nigeria,Zambia,2,0,Friendly,Kaduna,Nigeria,FALSE,2011,11,2010,2011-11-15|Nigeria|Zambia
11/15/2011,Panama,Dominica,3,0,FIFA World Cup qualification,Panama City,Panama,FALSE,2011,11,2010,2011-11-15|Panama|Dominica
11/15/2011,Poland,Hungary,2,1,Friendly,Poznań,Poland,FALSE,2011,11,2010,2011-11-15|Poland|Hungary
11/15/2011,Portugal,Bosnia And Herzegovina,6,2,UEFA Euro qualification,Lisbon,Portugal,FALSE,2011,11,2010,2011-11-15|Portugal|Bosnia And Herzegovina
11/15/2011,Qatar,Bahrain,0,0,FIFA World Cup qualification,Doha,Qatar,FALSE,2011,11,2010,2011-11-15|Qatar|Bahrain
11/15/2011,Rwanda,Eritrea,3,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE,2011,11,2010,2011-11-15|Rwanda|Eritrea
11/15/2011,Saudi Arabia,Oman,0,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE,2011,11,2010,2011-11-15|Saudi Arabia|Oman
11/15/2011,Singapore,China Pr,0,4,FIFA World Cup qualification,Singapore,Singapore,FALSE,2011,11,2010,2011-11-15|Singapore|China Pr
11/15/2011,Slovenia,United States,2,3,Friendly,Ljubljana,Slovenia,FALSE,2011,11,2010,2011-11-15|Slovenia|United States
11/15/2011,Tanzania,Chad,0,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE,2011,11,2010,2011-11-15|Tanzania|Chad
11/15/2011,Thailand,Australia,0,1,FIFA World Cup qualification,Bangkok,Thailand,FALSE,2011,11,2010,2011-11-15|Thailand|Australia
11/15/2011,Togo,Guinea-Bissau,1,0,FIFA World Cup qualification,Lomé,Togo,FALSE,2011,11,2010,2011-11-15|Togo|Guinea-Bissau
